GmlId,OBJECTID,SHAPE.AREA,SHAPE.LEN,Shape
Fauna_Flora_Habitat_Gebiete.42,42,"Conventer Niederung","MV",0,"kontinental",1024,"ja","https://www.bfn.de/natura-2000-gebiet/conventer-niederung","DE1837301","MULTIPOLYGON (((688424.7499000002 6004047.325200001, 688439.0322000002 6003880.899, 688606.6591999996 6003882.607100001, 688922.0510999998 6003722.7498, 689504.6074000001 6003446.7247, 689906.8810000001 6003224.4244, 690781.3380000005 6003157.206900001, 691001.3399999999 6003097.104900001, 691506.8984000003 6002838.145500001, 691463.9162999997 6002713.724199999, 691357.3298000004 6002484.6974, 691237.4962999998 6001930.5262, 691162.0351 6001605.444599999, 691137.8190000001 6001548.819, 691063.2817000002 6001574.2037, 691029.3784999996 6001480.7991, 691114.3388 6001454.6524, 691086.9670000002 6001404.646400001, 691075.1501000002 6001358.318499999, 691037.5678000003 6001314.397700001, 690856.733 6001091.887599999, 690408.3187999995 6001392.220799999, 690178.4869999997 6000944.2766, 689954.0318 6000815.7346, 689921.3525 6000714.584899999, 689882.2007999998 6000596.297, 689858.9585999995 6000578.4285, 689792.1849999996 6000614.114700001, 689689.1416999996 6000734.417099999, 689484.7710999995 6000836.294500001, 689369.7341 6000941.964, 688943.8639000002 6000929.151000001, 688826.0256000003 6000976.7929, 686962.6551000001 6001840.013, 686794.3011999996 6002085.5529, 687204.0564999999 6002551.114499999, 686904.9058999997 6002802.345000001, 686778.2514000004 6002925.9158, 686805.8620999996 6003111.1741, 686780.8342000004 6003122.3873, 686667.1678999998 6003197.3543, 686564.1946 6003309.602700001, 686504.6299000001 6003411.418199999, 686552.9397 6003432.830800001, 686809.1831999999 6003511.774800001, 686962.2839000002 6003559.430600001, 687104.3914999999 6003605.036699999, 687273.9671 6003671.2414, 687344.5667000003 6003689.6305, 687439.6754000001 6003723.743799999, 687531.3556000004 6003764.043099999, 687669.1929000001 6003798.388, 687815.2663000003 6003825.168, 687921.7039000001 6003853.431, 688060.1151999999 6003911.5437, 688180.0355000002 6003957.791099999, 688279.6835000003 6003996.846100001, 688379.3976999996 6004034.3191, 688401.1160000004 6004044.7388, 688424.7499000002 6004047.325200001)))"
Fauna_Flora_Habitat_Gebiete.43,43,"Stoltera bei Rostock","MV",35,"kontinental",83,"ja","https://www.bfn.de/natura-2000-gebiet/stoltera-bei-rostock","DE1838301","MULTIPOLYGON (((696970.1986999996 6007560.450200001, 697007.5392000005 6007545.878799999, 697067.9633999998 6007546.737199999, 697136.0650000004 6007536.577099999, 697393.0528999995 6007499.823999999, 697630.2593999999 6007491.539000001, 697806.5952000003 6007489.8487, 697974.6396000003 6007495.118899999, 698102.4488000004 6007502.549900001, 698254.4450000003 6007515.1152, 698348.1589000002 6007522.0337, 698424.7139999997 6007517.941299999, 698513.8424000004 6007529.071699999, 698607.1202999996 6007546.253900001, 698807.4138000002 6007572.755999999, 698944.6979999999 6007587.0338, 699154.2158000004 6007634.1249, 699225.0201000003 6007640.070599999, 699247.6986999996 6007473.5823, 699171.1095000003 6007443.889, 699125.6220000004 6007440.862500001, 699011.2196000004 6007411.0265, 698802.0061999997 6007364.1021, 698099.1569999997 6007194.1811, 697925.8650000002 6007187.2784, 697931.0926999999 6007121.2563, 697659.4199000001 6007088.7126, 697693.4852999998 6006971.404999999, 697590.8222000003 6006820.8221, 697466.7949999999 6006868.8763, 697374.8213999998 6006961.1043, 697501.7719999999 6007118.8649, 697469.5949999997 6007145.2798, 697528.3466999996 6007207.5548, 696794.9336000001 6007316.5187, 696376.6080999998 6007482.3574, 696336.5164000001 6007574.6613, 696409.6462000003 6007612.285800001, 696497.8169999998 6007654.588400001, 696547.0680999998 6007662.189099999, 696582.2401000001 6007661.195900001, 696658.3073000005 6007641.2092, 696732.8638000004 6007614.9989, 696833.3761 6007600.1731, 696928.7709999997 6007567.503599999, 696970.1986999996 6007560.450200001)))"
Fauna_Flora_Habitat_Gebiete.44,44,"Dänschenburger Moor und Teufelsmoor bei Gresenhorst","MV",0,"kontinental",137,"ja","https://www.bfn.de/natura-2000-gebiet/daenschenburger-moor-und-teufelsmoor-bei-gresenhorst","DE1840301","MULTIPOLYGON (((725104.6635999996 6003727.3484, 725264.8685999997 6003703.1176, 725287.8525 6003704.093699999, 725330.8234000001 6003705.918400001, 725506.0034999996 6003753.4026, 725477.1469000001 6003702.121300001, 725453.4140999997 6003648.054500001, 725448.7570000002 6003639.8477, 725450.7132999999 6003640.932, 725581.8616000004 6003452.285, 725681.2796 6003421.467700001, 725711.3245999999 6003444.768100001, 725739.3054 6003445.9563, 725761.9693999998 6003430.900800001, 725770.8318999996 6003387.228, 725768.7018999998 6003343.088400001, 725758.1955000004 6003307.6032, 725718.2845999999 6003280.8807, 725704.4638999999 6003276.2893, 725564.5904000001 6003128.191400001, 725414.8894999996 6002928.6197, 725336.9572999999 6002854.230900001, 725241.2633999996 6002915.239800001, 725095.6616000002 6002902.0494, 725094.6623 6002902.006899999, 725062.0438999999 6002868.586200001, 725006.3990000002 6002835.188999999, 724865.9215000002 6002819.2126, 724828.1453 6002883.6818, 724763.5767999999 6002918.982000001, 724698.0747999996 6002976.266899999, 724636.9287 6003001.701400001, 724551.5022999998 6003033.112400001, 724512.4682 6003056.4825, 724454.8992999997 6003139.1316, 724372.5411 6003239.7491, 724328.7695000004 6003303.963199999, 724295.6039000005 6003330.5855, 724312.0444999998 6003391.350099999, 724346.6654000003 6003471.9078, 724393.7023 6003542.981799999, 724443.7326999996 6003567.131100001, 724578.1284999996 6003584.852399999, 724660.1980999997 6003585.3346, 724729.4044000003 6003582.267200001, 724824.3992999997 6003561.2739, 724872.5559 6003794.576099999, 725104.6635999996 6003727.3484),(725436.0028999997 6004953.7678, 725437.2569000004 6004947.8145, 725490.0927999998 6004953.062000001, 725531.1918000001 6004951.804400001, 725568.9726 6004934.387800001, 725596.3128000004 6004903.5134, 725625.2270999998 6004882.7171, 725641.0887000002 6004886.394099999, 725668.5176999997 6004900.5737, 725677.2567999996 6004906.9515, 725699.6234999998 6004898.8915, 725713.4210999999 6004880.4562, 725752.2013999997 6004863.0822, 725783.0526999999 6004867.3958, 725830.2751000002 6004863.3947, 725843.9452 6004847.9575, 725857.3799999999 6004814.4902, 725891.0981999999 6004774.876499999, 725920.6918000001 6004738.0909, 725928.8754000003 6004710.407099999, 725930.8702999996 6004663.4394, 725926.2943000002 6004606.181399999, 725929.8439999996 6004593.317600001, 725877.8141000001 6004569.0834, 725862.4615000002 6004553.414799999, 725868.2608000003 6004487.587400001, 725912.4583000001 6004413.3795, 725944.8377 6004381.717700001, 725942.9239999996 6004379.634299999, 726003.0025000004 6004285.077199999, 725797.2633999996 6004179.231699999, 725842.2903000005 6003849.7741, 725704.8711999999 6003808.8994, 725581.1878000004 6003774.614600001, 725555.8388 6003970.7578, 725518.8644000003 6004228.476500001, 725519.3584000003 6004287.563300001, 725518.6174999997 6004328.577500001, 725494.4025999997 6004356.5813, 725432.9587000003 6004389.0107, 725393.7119000005 6004417.3771, 725371.9007000001 6004459.4987, 725360.8504999997 6004531.1095, 725327.6805999996 6004769.967700001, 725314.9403999997 6004975.6555, 725378.9808 6004976.373600001, 725413.4665000001 6004965.825099999, 725436.0028999997 6004953.7678)))"
Fauna_Flora_Habitat_Gebiete.45,45,"Billenhäger Forst","MV",0,"kontinental",870,"ja","https://www.bfn.de/natura-2000-gebiet/billenhaeger-forst","DE1840302","MULTIPOLYGON (((722574.0586000001 6001672.7412, 722527.2976000002 6001564.6291, 722416.0592999998 6001604.4111, 722355.7034 6001604.407299999, 722326.8404000001 6001528.7311, 722360.0263999999 6001455.4277, 722358.9660999998 6001417.121300001, 722325.5191000002 6001398.584000001, 722270.9880999997 6001392.8456, 722198.9357000003 6001396.6336, 721917.5451999996 6001251.1734, 721923.1387 6001200.0592, 721645.2461000001 6001133.487199999, 721658.1764000002 6000990.2534, 721640.3679999998 6000910.3159, 721625.7984999996 6000852.635199999, 721573.1524 6000819.366699999, 721541.8293000003 6000827.8367, 721478.1271000002 6000715.582800001, 721257.8590000002 6000339.9278, 721421.659 6000271.566099999, 721394.9786 6000135.067199999, 721439.1118000001 6000085.8848, 721395.9445000002 5999805.7488, 721378.6642000005 5999646.842800001, 721356.2096999995 5999546.262800001, 721280.6103999997 5999354.652799999, 721262.9057999998 5999119.3595, 721733.8174000001 5999137.6174, 722519.1087999996 5999783.344900001, 722654.9633999998 5999688.051999999, 722680.6585999997 5999608.7575, 722937.4016000004 5999557.128799999, 722929.7582 5999474.186100001, 722963.6119999997 5999413.1009, 722970.1513999999 5999364.2541, 722971.0040999996 5999344.1962, 722949.1881999997 5999332.105799999, 722888.9555000002 5999278.1921, 722880.6495000003 5999210.8518, 722903.0220999997 5999104.620999999, 722941.9013 5999030.351500001, 722943.7150999997 5999010.7852, 722905.3765000002 5998943.950300001, 722913.6715000002 5998906.342599999, 722906.3644000003 5998868.072799999, 722815.1183000002 5998808.376499999, 722702.7156999996 5998785.010199999, 722597.8596000001 5998783.0889, 722518.9941999996 5998764.5701, 722481.5317000002 5998723.7862, 722456.6347000003 5998773.502499999, 722399.1432999996 5998880.605599999, 722257.6349999998 5998905.196699999, 722254.1957999999 5998959.4164, 722176.1973999999 5998962.175000001, 722176.3701999998 5998794.2807, 722066.3733000001 5998703.2392, 722015.6359000001 5998748.310000001, 721953.2918999996 5998696.433900001, 721939.585 5998710.0744, 721920.3457000004 5998699.411800001, 721987.4813999999 5998595.168, 721970.6635999996 5998576.9384, 722046.2093000002 5998500.853800001, 722027.1771999998 5998476.3915, 722114.2763999999 5998408.9771, 722163.2153000003 5998400.6764, 722159.4870999996 5998374.793400001, 722181.5374999996 5998372.8386, 722182.6770000001 5998167.247500001, 722184.5146000003 5998025.2871, 722132.1210000003 5998030.9658, 721484.7197000002 5997957.0021, 721457.5418999996 5997913.4234, 721430.1332 5997927.890699999, 721268.2657000003 5997795.978599999, 721231.1967000002 5997932.8462, 721275.0290000001 5998057.5163, 721271.2164000003 5998121.622400001, 721293.9611999998 5998269.748199999, 721306.3631999996 5998371.452, 721281.2747 5998521.485400001, 721253.2814999996 5998591.3751, 721272.5333000002 5998642.4311, 721046.2545999996 5998793.458000001, 721010.4589999998 5998732.6274, 720025.1730000004 5998596.606799999, 719909.3570999997 5998126.1598, 719530.2085999995 5998426.8917, 719286.3432 5998129.894200001, 719498.1886 5997403.942, 719153.4280000003 5997402.2435, 719151.1079000002 5997462.8487, 719134.4638 5997535.397299999, 719144.7534999996 5997580.601399999, 718837.1889000004 5997731.6951, 718774.4478000002 5997803.643999999, 718613.727 5997806.630899999, 718588.0800000001 5997750.483100001, 718563.9800000004 5997744.520199999, 718535.1989000002 5997751.4384, 718500.2532000002 5997767.779100001, 718523.5689000003 5997833.6953, 718505.6206999999 5997841.073100001, 718437.4305999996 5997881.589600001, 718387.3684999999 5997974.424900001, 718381.4418000001 5998050.141000001, 718392.0520000001 5998119.775900001, 718429.9738999996 5998185.1435, 718466.9188000001 5998273.531400001, 718473.4479999999 5998439.3093, 718497.0173000004 5998459.3013, 718565.1891999999 5998515.100299999, 718619.0236999998 5998601.715600001, 718672.8553999998 5998683.1402, 718698.1538000004 5998806.3247, 718780.9675000003 5998910.1445, 718808.7730999999 5998966.1536, 718925.7679000003 5999134.2951, 718998.1968999999 5999237.724099999, 718913.0838000001 5999290.8062, 719115.7538999999 5999447.6853, 719201.4672999997 5999431.3046, 719272.9742999999 5999468.373600001, 719263.4765999997 5999527.034399999, 719292.7807999998 5999591.3462, 719300.2467999998 5999681.702, 719210.4018999999 5999881.168099999, 719336.9168999996 5999946.8605, 719394.5743000004 5999959.578, 719466.1749 5999805.139, 719526.6692000004 5999831.670399999, 719591.9669000003 5999906.333900001, 719761.8775000004 5999954.627599999, 719842.2295000004 5999978.577099999, 719957.6534000002 6000011.9923, 720208.2829999998 6000028.269400001, 720009.0643999996 6000598.888, 719775.2483999999 6000627.700300001, 719599.835 6000546.374700001, 719400.5729999999 6000866.4889, 719505.9825999998 6000963.9421, 720790.0812999997 6001632.8475, 721095.6710999999 6001257.364600001, 721340.9989 6001445.7971, 721571.7396999998 6001897.215299999, 721588.3256999999 6001990.352, 721617.6299999999 6002025.830399999, 721929.3591 6001617.9827, 722378.8408000004 6002096.925899999, 722434.2728000004 6001981.762599999, 722491.1251999997 6001932.8247, 722440.6875999998 6001919.484999999, 722505.3739 6001733.896299999, 722574.0586000001 6001672.7412)))"
